"","Id","Date","Time","StepTotal"
"5324",1844505072,2016-04-21,"12:00:00",252
"5325",1844505072,2016-04-21,"13:00:00",298
"5326",1844505072,2016-04-21,"14:00:00",452
"5327",1844505072,2016-04-21,"15:00:00",263
"5328",1844505072,2016-04-21,"16:00:00",396
"5329",1844505072,2016-04-21,"17:00:00",850
"5330",1844505072,2016-04-21,"18:00:00",192
"5331",1844505072,2016-04-21,"19:00:00",547
"5332",1844505072,2016-04-21,"20:00:00",2043
"5333",1844505072,2016-04-21,"21:00:00",130
"5334",1844505072,2016-04-21,"22:00:00",385
"5335",1844505072,2016-04-21,"23:00:00",0
"5336",1844505072,2016-04-22,"00:00:00",149
"5337",1844505072,2016-04-22,"01:00:00",0
"5338",1844505072,2016-04-22,"02:00:00",0
"5339",1844505072,2016-04-22,"03:00:00",0
"5340",1844505072,2016-04-22,"04:00:00",0
"5341",1844505072,2016-04-22,"05:00:00",0
"5342",1844505072,2016-04-22,"06:00:00",0
"5343",1844505072,2016-04-22,"07:00:00",0
"5344",1844505072,2016-04-22,"08:00:00",0
"5345",1844505072,2016-04-22,"09:00:00",0
"5346",1844505072,2016-04-22,"10:00:00",518
"5347",1844505072,2016-04-22,"11:00:00",762
"5348",1844505072,2016-04-22,"12:00:00",328
"5349",1844505072,2016-04-22,"13:00:00",619
"5350",1844505072,2016-04-22,"14:00:00",561
"5351",1844505072,2016-04-22,"15:00:00",234
"5352",1844505072,2016-04-22,"16:00:00",0
"5353",1844505072,2016-04-22,"17:00:00",0
"5354",1844505072,2016-04-22,"18:00:00",137
"5355",1844505072,2016-04-22,"19:00:00",797
"5356",1844505072,2016-04-22,"20:00:00",371
"5357",1844505072,2016-04-22,"21:00:00",363
"5358",1844505072,2016-04-22,"22:00:00",97
"5359",1844505072,2016-04-22,"23:00:00",585
"5360",1844505072,2016-04-23,"00:00:00",0
"5361",1844505072,2016-04-23,"01:00:00",0
"5362",1844505072,2016-04-23,"02:00:00",0
"5363",1844505072,2016-04-23,"03:00:00",0
"5364",1844505072,2016-04-23,"04:00:00",0
"5365",1844505072,2016-04-23,"05:00:00",0
"5366",1844505072,2016-04-23,"06:00:00",0
"5367",1844505072,2016-04-23,"07:00:00",0
"5368",1844505072,2016-04-23,"08:00:00",0
"5369",1844505072,2016-04-23,"09:00:00",0
"5370",1844505072,2016-04-23,"10:00:00",392
"5371",1844505072,2016-04-23,"11:00:00",758
"5372",1844505072,2016-04-23,"12:00:00",539
"5373",1844505072,2016-04-23,"13:00:00",128
"5374",1844505072,2016-04-23,"14:00:00",0
"5375",1844505072,2016-04-23,"15:00:00",583
"5376",1844505072,2016-04-23,"16:00:00",947
"5377",1844505072,2016-04-23,"17:00:00",74
"5378",1844505072,2016-04-23,"18:00:00",0
"5379",1844505072,2016-04-23,"19:00:00",0
"5380",1844505072,2016-04-23,"20:00:00",0
"5381",1844505072,2016-04-23,"21:00:00",0
"5382",1844505072,2016-04-23,"22:00:00",0
"5383",1844505072,2016-04-23,"23:00:00",0
"5384",1844505072,2016-04-24,"00:00:00",0
"5385",1844505072,2016-04-24,"01:00:00",0
"5386",1844505072,2016-04-24,"02:00:00",0
"5387",1844505072,2016-04-24,"03:00:00",0
"5388",1844505072,2016-04-24,"04:00:00",0
"5389",1844505072,2016-04-24,"05:00:00",0
"5390",1844505072,2016-04-24,"06:00:00",0
"5391",1844505072,2016-04-24,"07:00:00",0
"5392",1844505072,2016-04-24,"08:00:00",0
"5393",1844505072,2016-04-24,"09:00:00",0
"5394",1844505072,2016-04-24,"10:00:00",0
"5395",1844505072,2016-04-24,"11:00:00",0
"5396",1844505072,2016-04-24,"12:00:00",0
"5397",1844505072,2016-04-24,"13:00:00",0
"5398",1844505072,2016-04-24,"14:00:00",0
"5399",1844505072,2016-04-24,"15:00:00",0
"5400",1844505072,2016-04-24,"16:00:00",0
"5401",1844505072,2016-04-24,"17:00:00",0
"5402",1844505072,2016-04-24,"18:00:00",0
"5403",1844505072,2016-04-24,"19:00:00",0
"5404",1844505072,2016-04-24,"20:00:00",0
"5405",1844505072,2016-04-24,"21:00:00",0
"5406",1844505072,2016-04-24,"22:00:00",0
"5407",1844505072,2016-04-24,"23:00:00",0
"5408",1844505072,2016-04-25,"00:00:00",0
"5409",1844505072,2016-04-25,"01:00:00",0
"5410",1844505072,2016-04-25,"02:00:00",0
"5411",1844505072,2016-04-25,"03:00:00",0
"5412",1844505072,2016-04-25,"04:00:00",0
"5413",1844505072,2016-04-25,"05:00:00",0
"5414",1844505072,2016-04-25,"06:00:00",0
"5415",1844505072,2016-04-25,"07:00:00",0
"5416",1844505072,2016-04-25,"08:00:00",0
"5417",1844505072,2016-04-25,"09:00:00",0
"5418",1844505072,2016-04-25,"10:00:00",0
"5419",1844505072,2016-04-25,"11:00:00",0
"5420",1844505072,2016-04-25,"12:00:00",0
"5421",1844505072,2016-04-25,"13:00:00",0
"5422",1844505072,2016-04-25,"14:00:00",0
"5423",1844505072,2016-04-25,"15:00:00",0
"5424",1844505072,2016-04-25,"16:00:00",0
"5425",1844505072,2016-04-25,"17:00:00",0
"5426",1844505072,2016-04-25,"18:00:00",0
"5427",1844505072,2016-04-25,"19:00:00",0
"5428",1844505072,2016-04-25,"20:00:00",0
"5429",1844505072,2016-04-25,"21:00:00",0
"5430",1844505072,2016-04-25,"22:00:00",0
"5431",1844505072,2016-04-25,"23:00:00",0
"5432",1844505072,2016-04-26,"00:00:00",0
"5433",1844505072,2016-04-26,"01:00:00",0
"5434",1844505072,2016-04-26,"02:00:00",0
"5435",1844505072,2016-04-26,"03:00:00",0
"5436",1844505072,2016-04-26,"04:00:00",0
"5437",1844505072,2016-04-26,"05:00:00",0
"5438",1844505072,2016-04-26,"06:00:00",0
"5439",1844505072,2016-04-26,"07:00:00",0
"5440",1844505072,2016-04-26,"08:00:00",0
"5441",1844505072,2016-04-26,"09:00:00",0
"5442",1844505072,2016-04-26,"10:00:00",0
"5443",1844505072,2016-04-26,"11:00:00",0
"5444",1844505072,2016-04-26,"12:00:00",0
"5445",1844505072,2016-04-26,"13:00:00",0
"5446",1844505072,2016-04-26,"14:00:00",0
"5447",1844505072,2016-04-26,"15:00:00",0
"5448",1844505072,2016-04-26,"16:00:00",0
"5449",1844505072,2016-04-26,"17:00:00",0
"5450",1844505072,2016-04-26,"18:00:00",0
"5451",1844505072,2016-04-26,"19:00:00",0
"5452",1844505072,2016-04-26,"20:00:00",0
"5453",1844505072,2016-04-26,"21:00:00",0
"5454",1844505072,2016-04-26,"22:00:00",0
"5455",1844505072,2016-04-26,"23:00:00",0
"5456",1844505072,2016-04-27,"00:00:00",0
"5457",1844505072,2016-04-27,"01:00:00",0
"5458",1844505072,2016-04-27,"02:00:00",0
"5459",1844505072,2016-04-27,"03:00:00",0
"5460",1844505072,2016-04-27,"04:00:00",0
"5461",1844505072,2016-04-27,"05:00:00",0
"5462",1844505072,2016-04-27,"06:00:00",0
"5463",1844505072,2016-04-27,"07:00:00",0
"5464",1844505072,2016-04-27,"08:00:00",0
"5465",1844505072,2016-04-27,"09:00:00",0
"5466",1844505072,2016-04-27,"10:00:00",0
"5467",1844505072,2016-04-27,"11:00:00",0
"5468",1844505072,2016-04-27,"12:00:00",0
"5469",1844505072,2016-04-27,"13:00:00",0
"5470",1844505072,2016-04-27,"14:00:00",4
"5471",1844505072,2016-04-27,"15:00:00",0
"5472",1844505072,2016-04-27,"16:00:00",0
"5473",1844505072,2016-04-27,"17:00:00",0
"5474",1844505072,2016-04-27,"18:00:00",0
"5475",1844505072,2016-04-27,"19:00:00",0
"5476",1844505072,2016-04-27,"20:00:00",0
"5477",1844505072,2016-04-27,"21:00:00",0
"5478",1844505072,2016-04-27,"22:00:00",0
"5479",1844505072,2016-04-27,"23:00:00",0
"5480",1844505072,2016-04-28,"00:00:00",68
"5481",1844505072,2016-04-28,"01:00:00",184
"5482",1844505072,2016-04-28,"02:00:00",0
"5483",1844505072,2016-04-28,"03:00:00",0
"5484",1844505072,2016-04-28,"04:00:00",0
"5485",1844505072,2016-04-28,"05:00:00",0
"5486",1844505072,2016-04-28,"06:00:00",0
"5487",1844505072,2016-04-28,"07:00:00",0
"5488",1844505072,2016-04-28,"08:00:00",0
"5489",1844505072,2016-04-28,"09:00:00",0
"5490",1844505072,2016-04-28,"10:00:00",205
"5491",1844505072,2016-04-28,"11:00:00",788
"5492",1844505072,2016-04-28,"12:00:00",705
"5493",1844505072,2016-04-28,"13:00:00",284
"5494",1844505072,2016-04-28,"14:00:00",454
"5495",1844505072,2016-04-28,"15:00:00",534
"5496",1844505072,2016-04-28,"16:00:00",332
"5497",1844505072,2016-04-28,"17:00:00",777
"5498",1844505072,2016-04-28,"18:00:00",151
"5499",1844505072,2016-04-28,"19:00:00",335
"5500",1844505072,2016-04-28,"20:00:00",208
"5501",1844505072,2016-04-28,"21:00:00",1001
"5502",1844505072,2016-04-28,"22:00:00",861
"5503",1844505072,2016-04-28,"23:00:00",264
"5504",1844505072,2016-04-29,"00:00:00",0
"5505",1844505072,2016-04-29,"01:00:00",0
"5506",1844505072,2016-04-29,"02:00:00",0
"5507",1844505072,2016-04-29,"03:00:00",0
"5508",1844505072,2016-04-29,"04:00:00",0
"5509",1844505072,2016-04-29,"05:00:00",0
"5510",1844505072,2016-04-29,"06:00:00",0
"5511",1844505072,2016-04-29,"07:00:00",0
"5512",1844505072,2016-04-29,"08:00:00",0
"5513",1844505072,2016-04-29,"09:00:00",232
"5514",1844505072,2016-04-29,"10:00:00",431
"5515",1844505072,2016-04-29,"11:00:00",845
"5516",1844505072,2016-04-29,"12:00:00",53
"5517",1844505072,2016-04-29,"13:00:00",0
"5518",1844505072,2016-04-29,"14:00:00",542
"5519",1844505072,2016-04-29,"15:00:00",57
"5520",1844505072,2016-04-29,"16:00:00",114
"5521",1844505072,2016-04-29,"17:00:00",196
"5522",1844505072,2016-04-29,"18:00:00",405
"5523",1844505072,2016-04-29,"19:00:00",322
"5524",1844505072,2016-04-29,"20:00:00",665
"5525",1844505072,2016-04-29,"21:00:00",133
"5526",1844505072,2016-04-29,"22:00:00",538
"5527",1844505072,2016-04-29,"23:00:00",135
"5528",1844505072,2016-04-30,"00:00:00",1193
"5529",1844505072,2016-04-30,"01:00:00",555
"5530",1844505072,2016-04-30,"02:00:00",0
"5531",1844505072,2016-04-30,"03:00:00",0
"5532",1844505072,2016-04-30,"04:00:00",0
"5533",1844505072,2016-04-30,"05:00:00",0
"5534",1844505072,2016-04-30,"06:00:00",0
"5535",1844505072,2016-04-30,"07:00:00",0
"5536",1844505072,2016-04-30,"08:00:00",0
"5537",1844505072,2016-04-30,"09:00:00",0
"5538",1844505072,2016-04-30,"10:00:00",612
"5539",1844505072,2016-04-30,"11:00:00",517
"5540",1844505072,2016-04-30,"12:00:00",551
"5541",1844505072,2016-04-30,"13:00:00",0
"5542",1844505072,2016-04-30,"14:00:00",166
"5543",1844505072,2016-04-30,"15:00:00",314
"5544",1844505072,2016-04-30,"16:00:00",191
"5545",1844505072,2016-04-30,"17:00:00",217
"5546",1844505072,2016-04-30,"18:00:00",276
"5547",1844505072,2016-04-30,"19:00:00",107
"5548",1844505072,2016-04-30,"20:00:00",154
"5549",1844505072,2016-04-30,"21:00:00",203
"5550",1844505072,2016-04-30,"22:00:00",258
"5551",1844505072,2016-04-30,"23:00:00",448
"5552",1844505072,2016-05-01,"00:00:00",0
"5553",1844505072,2016-05-01,"01:00:00",0
"5554",1844505072,2016-05-01,"02:00:00",773
"5555",1844505072,2016-05-01,"03:00:00",52
"5556",1844505072,2016-05-01,"04:00:00",0
"5557",1844505072,2016-05-01,"05:00:00",0
"5558",1844505072,2016-05-01,"06:00:00",0
"5559",1844505072,2016-05-01,"07:00:00",0
"5560",1844505072,2016-05-01,"08:00:00",0
"5561",1844505072,2016-05-01,"09:00:00",0
"5562",1844505072,2016-05-01,"10:00:00",0
"5563",1844505072,2016-05-01,"11:00:00",0
"5564",1844505072,2016-05-01,"12:00:00",0
"5565",1844505072,2016-05-01,"13:00:00",0
"5566",1844505072,2016-05-01,"14:00:00",0
"5567",1844505072,2016-05-01,"15:00:00",0
"5568",1844505072,2016-05-01,"16:00:00",0
"5569",1844505072,2016-05-01,"17:00:00",0
"5570",1844505072,2016-05-01,"18:00:00",0
"5571",1844505072,2016-05-01,"19:00:00",0
"5572",1844505072,2016-05-01,"20:00:00",0
"5573",1844505072,2016-05-01,"21:00:00",0
"5574",1844505072,2016-05-01,"22:00:00",0
"5575",1844505072,2016-05-01,"23:00:00",0
"5576",1844505072,2016-05-02,"00:00:00",0
"5577",1844505072,2016-05-02,"01:00:00",0
"5578",1844505072,2016-05-02,"02:00:00",0
"5579",1844505072,2016-05-02,"03:00:00",0
"5580",1844505072,2016-05-02,"04:00:00",0
"5581",1844505072,2016-05-02,"05:00:00",0
"5582",1844505072,2016-05-02,"06:00:00",0
"5583",1844505072,2016-05-02,"07:00:00",0
"5584",1844505072,2016-05-02,"08:00:00",0
"5585",1844505072,2016-05-02,"09:00:00",0
"5586",1844505072,2016-05-02,"10:00:00",0
"5587",1844505072,2016-05-02,"11:00:00",0
"5588",1844505072,2016-05-02,"12:00:00",0
"5589",1844505072,2016-05-02,"13:00:00",0
"5590",1844505072,2016-05-02,"14:00:00",0
"5591",1844505072,2016-05-02,"15:00:00",0
"5592",1844505072,2016-05-02,"16:00:00",0
"5593",1844505072,2016-05-02,"17:00:00",0
"5594",1844505072,2016-05-02,"18:00:00",0
"5595",1844505072,2016-05-02,"19:00:00",0
"5596",1844505072,2016-05-02,"20:00:00",0
"5597",1844505072,2016-05-02,"21:00:00",0
"5598",1844505072,2016-05-02,"22:00:00",0
"5599",1844505072,2016-05-02,"23:00:00",0
"5600",1844505072,2016-05-03,"00:00:00",0
"5601",1844505072,2016-05-03,"01:00:00",0
"5602",1844505072,2016-05-03,"02:00:00",0
"5603",1844505072,2016-05-03,"03:00:00",0
"5604",1844505072,2016-05-03,"04:00:00",0
"5605",1844505072,2016-05-03,"05:00:00",0
"5606",1844505072,2016-05-03,"06:00:00",0
"5607",1844505072,2016-05-03,"07:00:00",0
"5608",1844505072,2016-05-03,"08:00:00",0
"5609",1844505072,2016-05-03,"09:00:00",0
"5610",1844505072,2016-05-03,"10:00:00",486
"5611",1844505072,2016-05-03,"11:00:00",683
"5612",1844505072,2016-05-03,"12:00:00",361
"5613",1844505072,2016-05-03,"13:00:00",95
"5614",1844505072,2016-05-03,"14:00:00",769
"5615",1844505072,2016-05-03,"15:00:00",80
"5616",1844505072,2016-05-03,"16:00:00",37
"5617",1844505072,2016-05-03,"17:00:00",622
"5618",1844505072,2016-05-03,"18:00:00",41
"5619",1844505072,2016-05-03,"19:00:00",265
"5620",1844505072,2016-05-03,"20:00:00",312
"5621",1844505072,2016-05-03,"21:00:00",194
"5622",1844505072,2016-05-03,"22:00:00",57
"5623",1844505072,2016-05-03,"23:00:00",57
"5624",1844505072,2016-05-04,"00:00:00",0
"5625",1844505072,2016-05-04,"01:00:00",0
"5626",1844505072,2016-05-04,"02:00:00",0
"5627",1844505072,2016-05-04,"03:00:00",0
"5628",1844505072,2016-05-04,"04:00:00",0
"5629",1844505072,2016-05-04,"05:00:00",0
"5630",1844505072,2016-05-04,"06:00:00",0
"5631",1844505072,2016-05-04,"07:00:00",0
"5632",1844505072,2016-05-04,"08:00:00",0
"5633",1844505072,2016-05-04,"09:00:00",0
"5634",1844505072,2016-05-04,"10:00:00",63
"5635",1844505072,2016-05-04,"11:00:00",720
"5636",1844505072,2016-05-04,"12:00:00",276
"5637",1844505072,2016-05-04,"13:00:00",208
"5638",1844505072,2016-05-04,"14:00:00",9
"5639",1844505072,2016-05-04,"15:00:00",402
"5640",1844505072,2016-05-04,"16:00:00",402
"5641",1844505072,2016-05-04,"17:00:00",0
"5642",1844505072,2016-05-04,"18:00:00",0
"5643",1844505072,2016-05-04,"19:00:00",0
"5644",1844505072,2016-05-04,"20:00:00",0
"5645",1844505072,2016-05-04,"21:00:00",0
"5646",1844505072,2016-05-04,"22:00:00",0
"5647",1844505072,2016-05-04,"23:00:00",0
"5648",1844505072,2016-05-05,"00:00:00",0
"5649",1844505072,2016-05-05,"01:00:00",0
"5650",1844505072,2016-05-05,"02:00:00",0
"5651",1844505072,2016-05-05,"03:00:00",0
"5652",1844505072,2016-05-05,"04:00:00",0
"5653",1844505072,2016-05-05,"05:00:00",0
"5654",1844505072,2016-05-05,"06:00:00",0
"5655",1844505072,2016-05-05,"07:00:00",0
"5656",1844505072,2016-05-05,"08:00:00",0
"5657",1844505072,2016-05-05,"09:00:00",0
"5658",1844505072,2016-05-05,"10:00:00",145
"5659",1844505072,2016-05-05,"11:00:00",423
"5660",1844505072,2016-05-05,"12:00:00",184
"5661",1844505072,2016-05-05,"13:00:00",464
"5662",1844505072,2016-05-05,"14:00:00",542
"5663",1844505072,2016-05-05,"15:00:00",479
"5664",1844505072,2016-05-05,"16:00:00",0
"5665",1844505072,2016-05-05,"17:00:00",0
"5666",1844505072,2016-05-05,"18:00:00",0
"5667",1844505072,2016-05-05,"19:00:00",0
"5668",1844505072,2016-05-05,"20:00:00",0
"5669",1844505072,2016-05-05,"21:00:00",0
"5670",1844505072,2016-05-05,"22:00:00",0
"5671",1844505072,2016-05-05,"23:00:00",0
"5672",1844505072,2016-05-06,"00:00:00",0
"5673",1844505072,2016-05-06,"01:00:00",0
"5674",1844505072,2016-05-06,"02:00:00",0
"5675",1844505072,2016-05-06,"03:00:00",0
"5676",1844505072,2016-05-06,"04:00:00",0
"5677",1844505072,2016-05-06,"05:00:00",0
"5678",1844505072,2016-05-06,"06:00:00",0
"5679",1844505072,2016-05-06,"07:00:00",0
"5680",1844505072,2016-05-06,"08:00:00",0
"5681",1844505072,2016-05-06,"09:00:00",0
"5682",1844505072,2016-05-06,"10:00:00",0
"5683",1844505072,2016-05-06,"11:00:00",0
"5684",1844505072,2016-05-06,"12:00:00",0
"5685",1844505072,2016-05-06,"13:00:00",0
"5686",1844505072,2016-05-06,"14:00:00",0
"5687",1844505072,2016-05-06,"15:00:00",0
"5688",1844505072,2016-05-06,"16:00:00",0
"5689",1844505072,2016-05-06,"17:00:00",0
"5690",1844505072,2016-05-06,"18:00:00",0
"5691",1844505072,2016-05-06,"19:00:00",44
"5692",1844505072,2016-05-06,"20:00:00",0
"5693",1844505072,2016-05-06,"21:00:00",0
"5694",1844505072,2016-05-06,"22:00:00",0
"5695",1844505072,2016-05-06,"23:00:00",0
"5696",1844505072,2016-05-07,"00:00:00",0
"5697",1844505072,2016-05-07,"01:00:00",0
"5698",1844505072,2016-05-07,"02:00:00",0
"5699",1844505072,2016-05-07,"03:00:00",0
"5700",1844505072,2016-05-07,"04:00:00",0
"5701",1844505072,2016-05-07,"05:00:00",0
"5702",1844505072,2016-05-07,"06:00:00",0
"5703",1844505072,2016-05-07,"07:00:00",0
"5704",1844505072,2016-05-07,"08:00:00",0
"5705",1844505072,2016-05-07,"09:00:00",0
"5706",1844505072,2016-05-07,"10:00:00",0
"5707",1844505072,2016-05-07,"11:00:00",0
"5708",1844505072,2016-05-07,"12:00:00",0
"5709",1844505072,2016-05-07,"13:00:00",0
"5710",1844505072,2016-05-07,"14:00:00",0
"5711",1844505072,2016-05-07,"15:00:00",0
"5712",1844505072,2016-05-07,"16:00:00",0
"5713",1844505072,2016-05-07,"17:00:00",0
"5714",1844505072,2016-05-07,"18:00:00",0
"5715",1844505072,2016-05-07,"19:00:00",0
"5716",1844505072,2016-05-07,"20:00:00",0
"5717",1844505072,2016-05-07,"21:00:00",0
"5718",1844505072,2016-05-07,"22:00:00",0
"5719",1844505072,2016-05-07,"23:00:00",0
"5720",1844505072,2016-05-08,"00:00:00",0
"5721",1844505072,2016-05-08,"01:00:00",0
"5722",1844505072,2016-05-08,"02:00:00",0
"5723",1844505072,2016-05-08,"03:00:00",0
"5724",1844505072,2016-05-08,"04:00:00",0
"5725",1844505072,2016-05-08,"05:00:00",0
"5726",1844505072,2016-05-08,"06:00:00",0
"5727",1844505072,2016-05-08,"07:00:00",0
"5728",1844505072,2016-05-08,"08:00:00",0
"5729",1844505072,2016-05-08,"09:00:00",0
"5730",1844505072,2016-05-08,"10:00:00",0
"5731",1844505072,2016-05-08,"11:00:00",0
"5732",1844505072,2016-05-08,"12:00:00",0
"5733",1844505072,2016-05-08,"13:00:00",0
"5734",1844505072,2016-05-08,"14:00:00",0
"5735",1844505072,2016-05-08,"15:00:00",0
"5736",1844505072,2016-05-08,"16:00:00",0
"5737",1844505072,2016-05-08,"17:00:00",0
"5738",1844505072,2016-05-08,"18:00:00",0
"5739",1844505072,2016-05-08,"19:00:00",0
"5740",1844505072,2016-05-08,"20:00:00",0
"5741",1844505072,2016-05-08,"21:00:00",0
"5742",1844505072,2016-05-08,"22:00:00",0
"5743",1844505072,2016-05-08,"23:00:00",0
"5744",1844505072,2016-05-09,"00:00:00",0
"5745",1844505072,2016-05-09,"01:00:00",0
"5746",1844505072,2016-05-09,"02:00:00",0
"5747",1844505072,2016-05-09,"03:00:00",0
"5748",1844505072,2016-05-09,"04:00:00",0
"5749",1844505072,2016-05-09,"05:00:00",0
"5750",1844505072,2016-05-09,"06:00:00",0
"5751",1844505072,2016-05-09,"07:00:00",0
"5752",1844505072,2016-05-09,"08:00:00",0
"5753",1844505072,2016-05-09,"09:00:00",0
"5754",1844505072,2016-05-09,"10:00:00",0
"5755",1844505072,2016-05-09,"11:00:00",0
"5756",1844505072,2016-05-09,"12:00:00",0
"5757",1844505072,2016-05-09,"13:00:00",0
"5758",1844505072,2016-05-09,"14:00:00",0
"5759",1844505072,2016-05-09,"15:00:00",0
"5760",1844505072,2016-05-09,"16:00:00",0
"5761",1844505072,2016-05-09,"17:00:00",0
"5762",1844505072,2016-05-09,"18:00:00",0
"5763",1844505072,2016-05-09,"19:00:00",0
"5764",1844505072,2016-05-09,"20:00:00",0
"5765",1844505072,2016-05-09,"21:00:00",0
"5766",1844505072,2016-05-09,"22:00:00",0
"5767",1844505072,2016-05-09,"23:00:00",0
"5768",1844505072,2016-05-10,"00:00:00",0
"5769",1844505072,2016-05-10,"01:00:00",0
"5770",1844505072,2016-05-10,"02:00:00",0
"5771",1844505072,2016-05-10,"03:00:00",0
"5772",1844505072,2016-05-10,"04:00:00",0
"5773",1844505072,2016-05-10,"05:00:00",0
"5774",1844505072,2016-05-10,"06:00:00",0
"5775",1844505072,2016-05-10,"07:00:00",0
"5776",1844505072,2016-05-10,"08:00:00",0
"5777",1844505072,2016-05-10,"09:00:00",0
"5778",1844505072,2016-05-10,"10:00:00",0
"5779",1844505072,2016-05-10,"11:00:00",0
"5780",1844505072,2016-05-10,"12:00:00",0
"5781",1844505072,2016-05-10,"13:00:00",0
"5782",1844505072,2016-05-10,"14:00:00",0
"5783",1844505072,2016-05-10,"15:00:00",0
"5784",1844505072,2016-05-10,"16:00:00",0
"5785",1844505072,2016-05-10,"17:00:00",0
"5786",1844505072,2016-05-10,"18:00:00",0
"5787",1844505072,2016-05-10,"19:00:00",0
"5788",1844505072,2016-05-10,"20:00:00",0
"5789",1844505072,2016-05-10,"21:00:00",0
"5790",1844505072,2016-05-10,"22:00:00",0
"5791",1844505072,2016-05-10,"23:00:00",0
"5792",1844505072,2016-05-11,"00:00:00",0
"5793",1844505072,2016-05-11,"01:00:00",0
"5794",1844505072,2016-05-11,"02:00:00",0
"5795",1844505072,2016-05-11,"03:00:00",0
"5796",1844505072,2016-05-11,"04:00:00",0
"5797",1844505072,2016-05-11,"05:00:00",0
"5798",1844505072,2016-05-11,"06:00:00",0
"5799",1844505072,2016-05-11,"07:00:00",0
"5800",1844505072,2016-05-11,"08:00:00",0
"5801",1844505072,2016-05-11,"09:00:00",0
"5802",1844505072,2016-05-11,"10:00:00",0
"5803",1844505072,2016-05-11,"11:00:00",0
"5804",1844505072,2016-05-11,"12:00:00",0
"5805",1844505072,2016-05-11,"13:00:00",0
"5806",1844505072,2016-05-11,"14:00:00",0
"5807",1844505072,2016-05-11,"15:00:00",0
"5808",1844505072,2016-05-11,"16:00:00",0
"5809",1844505072,2016-05-11,"17:00:00",0
"5810",1844505072,2016-05-11,"18:00:00",0
"5811",1844505072,2016-05-11,"19:00:00",0
"5812",1844505072,2016-05-11,"20:00:00",0
"5813",1844505072,2016-05-11,"21:00:00",0
"5814",1844505072,2016-05-11,"22:00:00",0
"5815",1844505072,2016-05-11,"23:00:00",0
"5816",1844505072,2016-05-12,"02:00:00",0
"5817",1844505072,2016-05-12,"03:00:00",0
"5818",1844505072,2016-05-12,"04:00:00",0
"5819",1844505072,2016-05-12,"05:00:00",0
"5820",1844505072,2016-05-12,"06:00:00",0
"5821",1844505072,2016-05-12,"07:00:00",0
"5822",1844505072,2016-05-12,"08:00:00",0
"5823",1844505072,2016-05-12,"09:00:00",0
"5824",1844505072,2016-05-12,"10:00:00",0
"5825",1927972279,2016-03-11,"00:00:00",0
"5826",1927972279,2016-03-11,"01:00:00",0
"5827",1927972279,2016-03-12,"00:00:00",0
"5828",1927972279,2016-03-12,"01:00:00",0
"5829",1927972279,2016-03-12,"02:00:00",0
"5830",1927972279,2016-03-12,"03:00:00",0
"5831",1927972279,2016-03-12,"04:00:00",0
"5832",1927972279,2016-03-12,"05:00:00",0
"5833",1927972279,2016-03-12,"06:00:00",0
"5834",1927972279,2016-03-12,"07:00:00",0
"5835",1927972279,2016-03-12,"08:00:00",116
"5836",1927972279,2016-03-12,"09:00:00",835
"5837",1927972279,2016-03-12,"10:00:00",776
"5838",1927972279,2016-03-12,"11:00:00",484
"5839",1927972279,2016-03-12,"12:00:00",368
"5840",1927972279,2016-03-12,"13:00:00",89
"5841",1927972279,2016-03-12,"14:00:00",82
"5842",1927972279,2016-03-12,"15:00:00",249
"5843",1927972279,2016-03-12,"16:00:00",211
"5844",1927972279,2016-03-12,"17:00:00",404
"5845",1927972279,2016-03-12,"18:00:00",312
"5846",1927972279,2016-03-12,"19:00:00",70
"5847",1927972279,2016-03-12,"20:00:00",0
"5848",1927972279,2016-03-12,"21:00:00",65
"5849",1927972279,2016-03-12,"22:00:00",92
"5850",1927972279,2016-03-12,"23:00:00",99
"5851",1927972279,2016-03-13,"00:00:00",0
"5852",1927972279,2016-03-13,"01:00:00",127
"5853",1927972279,2016-03-13,"02:00:00",0
"5854",1927972279,2016-03-13,"03:00:00",0
"5855",1927972279,2016-03-13,"04:00:00",0
"5856",1927972279,2016-03-13,"05:00:00",31
"5857",1927972279,2016-03-13,"06:00:00",73
"5858",1927972279,2016-03-13,"07:00:00",743
"5859",1927972279,2016-03-13,"08:00:00",1341
"5860",1927972279,2016-03-13,"09:00:00",141
"5861",1927972279,2016-03-13,"10:00:00",0
"5862",1927972279,2016-03-13,"11:00:00",7
"5863",1927972279,2016-03-13,"12:00:00",26
"5864",1927972279,2016-03-13,"13:00:00",118
"5865",1927972279,2016-03-13,"14:00:00",185
"5866",1927972279,2016-03-13,"15:00:00",65
"5867",1927972279,2016-03-13,"16:00:00",64
"5868",1927972279,2016-03-13,"17:00:00",180
"5869",1927972279,2016-03-13,"18:00:00",239
"5870",1927972279,2016-03-13,"19:00:00",150
"5871",1927972279,2016-03-13,"20:00:00",208
"5872",1927972279,2016-03-13,"21:00:00",36
"5873",1927972279,2016-03-13,"22:00:00",30
"5874",1927972279,2016-03-13,"23:00:00",15
"5875",1927972279,2016-03-14,"00:00:00",0
"5876",1927972279,2016-03-14,"01:00:00",0
"5877",1927972279,2016-03-14,"02:00:00",72
"5878",1927972279,2016-03-14,"03:00:00",23
"5879",1927972279,2016-03-14,"04:00:00",0
"5880",1927972279,2016-03-14,"05:00:00",0
"5881",1927972279,2016-03-14,"06:00:00",0
"5882",1927972279,2016-03-14,"07:00:00",0
