"","Id","Date","Time","Calories"
"11828",2347167796,2016-03-15,"10:00:00",72
"11829",2347167796,2016-03-15,"11:00:00",85
"11830",2347167796,2016-03-15,"12:00:00",77
"11831",2347167796,2016-03-15,"13:00:00",85
"11832",2347167796,2016-03-15,"14:00:00",75
"11833",2347167796,2016-03-15,"15:00:00",75
"11834",2347167796,2016-03-15,"16:00:00",90
"11835",2347167796,2016-03-15,"17:00:00",103
"11836",2347167796,2016-03-15,"18:00:00",207
"11837",2347167796,2016-03-15,"19:00:00",263
"11838",2347167796,2016-03-15,"20:00:00",75
"11839",2347167796,2016-03-15,"21:00:00",64
"11840",2347167796,2016-03-15,"22:00:00",58
"11841",2347167796,2016-03-15,"23:00:00",59
"11842",2347167796,2016-03-16,"00:00:00",57
"11843",2347167796,2016-03-16,"01:00:00",60
"11844",2347167796,2016-03-16,"02:00:00",57
"11845",2347167796,2016-03-16,"03:00:00",57
"11846",2347167796,2016-03-16,"04:00:00",57
"11847",2347167796,2016-03-16,"05:00:00",57
"11848",2347167796,2016-03-16,"06:00:00",58
"11849",2347167796,2016-03-16,"07:00:00",108
"11850",2347167796,2016-03-16,"08:00:00",140
"11851",2347167796,2016-03-16,"09:00:00",78
"11852",2347167796,2016-03-16,"10:00:00",70
"11853",2347167796,2016-03-16,"11:00:00",68
"11854",2347167796,2016-03-16,"12:00:00",85
"11855",2347167796,2016-03-16,"13:00:00",93
"11856",2347167796,2016-03-16,"14:00:00",77
"11857",2347167796,2016-03-16,"15:00:00",61
"11858",2347167796,2016-03-16,"16:00:00",69
"11859",2347167796,2016-03-16,"17:00:00",100
"11860",2347167796,2016-03-16,"18:00:00",162
"11861",2347167796,2016-03-16,"19:00:00",57
"11862",2347167796,2016-03-16,"20:00:00",58
"11863",2347167796,2016-03-16,"21:00:00",272
"11864",2347167796,2016-03-16,"22:00:00",121
"11865",2347167796,2016-03-16,"23:00:00",58
"11866",2347167796,2016-03-17,"00:00:00",60
"11867",2347167796,2016-03-17,"01:00:00",57
"11868",2347167796,2016-03-17,"02:00:00",57
"11869",2347167796,2016-03-17,"03:00:00",57
"11870",2347167796,2016-03-17,"04:00:00",57
"11871",2347167796,2016-03-17,"05:00:00",57
"11872",2347167796,2016-03-17,"06:00:00",57
"11873",2347167796,2016-03-17,"07:00:00",74
"11874",2347167796,2016-03-17,"08:00:00",133
"11875",2347167796,2016-03-17,"09:00:00",76
"11876",2347167796,2016-03-17,"10:00:00",81
"11877",2347167796,2016-03-17,"11:00:00",72
"11878",2347167796,2016-03-17,"12:00:00",88
"11879",2347167796,2016-03-17,"13:00:00",106
"11880",2347167796,2016-03-17,"14:00:00",103
"11881",2347167796,2016-03-17,"15:00:00",83
"11882",2347167796,2016-03-17,"16:00:00",82
"11883",2347167796,2016-03-17,"17:00:00",94
"11884",2347167796,2016-03-17,"18:00:00",159
"11885",2347167796,2016-03-17,"19:00:00",211
"11886",2347167796,2016-03-17,"20:00:00",73
"11887",2347167796,2016-03-17,"21:00:00",101
"11888",2347167796,2016-03-17,"22:00:00",108
"11889",2347167796,2016-03-17,"23:00:00",57
"11890",2347167796,2016-03-18,"00:00:00",57
"11891",2347167796,2016-03-18,"01:00:00",57
"11892",2347167796,2016-03-18,"02:00:00",57
"11893",2347167796,2016-03-18,"03:00:00",60
"11894",2347167796,2016-03-18,"04:00:00",57
"11895",2347167796,2016-03-18,"05:00:00",57
"11896",2347167796,2016-03-18,"06:00:00",57
"11897",2347167796,2016-03-18,"07:00:00",60
"11898",2347167796,2016-03-18,"08:00:00",76
"11899",2347167796,2016-03-18,"09:00:00",120
"11900",2347167796,2016-03-18,"10:00:00",66
"11901",2347167796,2016-03-18,"11:00:00",89
"11902",2347167796,2016-03-18,"12:00:00",104
"11903",2347167796,2016-03-18,"13:00:00",77
"11904",2347167796,2016-03-18,"14:00:00",77
"11905",2347167796,2016-03-18,"15:00:00",67
"11906",2347167796,2016-03-18,"16:00:00",75
"11907",2347167796,2016-03-18,"17:00:00",86
"11908",2347167796,2016-03-18,"18:00:00",111
"11909",2347167796,2016-03-18,"19:00:00",69
"11910",2347167796,2016-03-18,"20:00:00",62
"11911",2347167796,2016-03-18,"21:00:00",226
"11912",2347167796,2016-03-18,"22:00:00",173
"11913",2347167796,2016-03-18,"23:00:00",60
"11914",2347167796,2016-03-19,"00:00:00",57
"11915",2347167796,2016-03-19,"01:00:00",61
"11916",2347167796,2016-03-19,"02:00:00",57
"11917",2347167796,2016-03-19,"03:00:00",57
"11918",2347167796,2016-03-19,"04:00:00",57
"11919",2347167796,2016-03-19,"05:00:00",59
"11920",2347167796,2016-03-19,"06:00:00",58
"11921",2347167796,2016-03-19,"07:00:00",59
"11922",2347167796,2016-03-19,"08:00:00",83
"11923",2347167796,2016-03-19,"09:00:00",230
"11924",2347167796,2016-03-19,"10:00:00",104
"11925",2347167796,2016-03-19,"11:00:00",92
"11926",2347167796,2016-03-19,"12:00:00",122
"11927",2347167796,2016-03-19,"13:00:00",69
"11928",2347167796,2016-03-19,"14:00:00",58
"11929",2347167796,2016-03-19,"15:00:00",76
"11930",2347167796,2016-03-19,"16:00:00",94
"11931",2347167796,2016-03-19,"17:00:00",68
"11932",2347167796,2016-03-19,"18:00:00",74
"11933",2347167796,2016-03-19,"19:00:00",114
"11934",2347167796,2016-03-19,"20:00:00",109
"11935",2347167796,2016-03-19,"21:00:00",166
"11936",2347167796,2016-03-19,"22:00:00",81
"11937",2347167796,2016-03-19,"23:00:00",57
"11938",2347167796,2016-03-20,"00:00:00",57
"11939",2347167796,2016-03-20,"01:00:00",62
"11940",2347167796,2016-03-20,"02:00:00",58
"11941",2347167796,2016-03-20,"03:00:00",58
"11942",2347167796,2016-03-20,"04:00:00",57
"11943",2347167796,2016-03-20,"05:00:00",56
"11944",2347167796,2016-03-20,"06:00:00",58
"11945",2347167796,2016-03-20,"07:00:00",69
"11946",2347167796,2016-03-20,"08:00:00",378
"11947",2347167796,2016-03-20,"09:00:00",95
"11948",2347167796,2016-03-20,"10:00:00",91
"11949",2347167796,2016-03-20,"11:00:00",130
"11950",2347167796,2016-03-20,"12:00:00",69
"11951",2347167796,2016-03-20,"13:00:00",115
"11952",2347167796,2016-03-20,"14:00:00",95
"11953",2347167796,2016-03-20,"15:00:00",84
"11954",2347167796,2016-03-20,"16:00:00",110
"11955",2347167796,2016-03-20,"17:00:00",89
"11956",2347167796,2016-03-20,"18:00:00",101
"11957",2347167796,2016-03-20,"19:00:00",100
"11958",2347167796,2016-03-20,"20:00:00",130
"11959",2347167796,2016-03-20,"21:00:00",142
"11960",2347167796,2016-03-20,"22:00:00",57
"11961",2347167796,2016-03-20,"23:00:00",57
"11962",2347167796,2016-03-21,"00:00:00",57
"11963",2347167796,2016-03-21,"01:00:00",58
"11964",2347167796,2016-03-21,"02:00:00",58
"11965",2347167796,2016-03-21,"03:00:00",56
"11966",2347167796,2016-03-21,"04:00:00",57
"11967",2347167796,2016-03-21,"05:00:00",57
"11968",2347167796,2016-03-21,"06:00:00",88
"11969",2347167796,2016-03-21,"07:00:00",101
"11970",2347167796,2016-03-21,"08:00:00",115
"11971",2347167796,2016-03-21,"09:00:00",68
"11972",2347167796,2016-03-21,"10:00:00",93
"11973",2347167796,2016-03-21,"11:00:00",75
"11974",2347167796,2016-03-21,"12:00:00",81
"11975",2347167796,2016-03-21,"13:00:00",148
"11976",2347167796,2016-03-21,"14:00:00",76
"11977",2347167796,2016-03-21,"15:00:00",81
"11978",2347167796,2016-03-21,"16:00:00",74
"11979",2347167796,2016-03-21,"17:00:00",79
"11980",2347167796,2016-03-21,"18:00:00",184
"11981",2347167796,2016-03-21,"19:00:00",115
"11982",2347167796,2016-03-21,"20:00:00",110
"11983",2347167796,2016-03-21,"21:00:00",113
"11984",2347167796,2016-03-21,"22:00:00",143
"11985",2347167796,2016-03-21,"23:00:00",57
"11986",2347167796,2016-03-22,"00:00:00",57
"11987",2347167796,2016-03-22,"01:00:00",61
"11988",2347167796,2016-03-22,"02:00:00",60
"11989",2347167796,2016-03-22,"03:00:00",57
"11990",2347167796,2016-03-22,"04:00:00",57
"11991",2347167796,2016-03-22,"05:00:00",57
"11992",2347167796,2016-03-22,"06:00:00",61
"11993",2347167796,2016-03-22,"07:00:00",149
"11994",2347167796,2016-03-22,"08:00:00",122
"11995",2347167796,2016-03-22,"09:00:00",82
"11996",2347167796,2016-03-22,"10:00:00",83
"11997",2347167796,2016-03-22,"11:00:00",74
"11998",2347167796,2016-03-22,"12:00:00",101
"11999",2347167796,2016-03-22,"13:00:00",99
"12000",2347167796,2016-03-22,"14:00:00",102
"12001",2347167796,2016-03-22,"15:00:00",85
"12002",2347167796,2016-03-22,"16:00:00",67
"12003",2347167796,2016-03-22,"17:00:00",88
"12004",2347167796,2016-03-22,"18:00:00",183
"12005",2347167796,2016-03-22,"19:00:00",75
"12006",2347167796,2016-03-22,"20:00:00",119
"12007",2347167796,2016-03-22,"21:00:00",200
"12008",2347167796,2016-03-22,"22:00:00",66
"12009",2347167796,2016-03-22,"23:00:00",57
"12010",2347167796,2016-03-23,"00:00:00",57
"12011",2347167796,2016-03-23,"01:00:00",60
"12012",2347167796,2016-03-23,"02:00:00",57
"12013",2347167796,2016-03-23,"03:00:00",57
"12014",2347167796,2016-03-23,"04:00:00",57
"12015",2347167796,2016-03-23,"05:00:00",57
"12016",2347167796,2016-03-23,"06:00:00",68
"12017",2347167796,2016-03-23,"07:00:00",189
"12018",2347167796,2016-03-23,"08:00:00",132
"12019",2347167796,2016-03-23,"09:00:00",77
"12020",2347167796,2016-03-23,"10:00:00",84
"12021",2347167796,2016-03-23,"11:00:00",70
"12022",2347167796,2016-03-23,"12:00:00",83
"12023",2347167796,2016-03-23,"13:00:00",83
"12024",2347167796,2016-03-23,"14:00:00",69
"12025",2347167796,2016-03-23,"15:00:00",70
"12026",2347167796,2016-03-23,"16:00:00",79
"12027",2347167796,2016-03-23,"17:00:00",90
"12028",2347167796,2016-03-23,"18:00:00",218
"12029",2347167796,2016-03-23,"19:00:00",75
"12030",2347167796,2016-03-23,"20:00:00",102
"12031",2347167796,2016-03-23,"21:00:00",83
"12032",2347167796,2016-03-23,"22:00:00",82
"12033",2347167796,2016-03-23,"23:00:00",60
"12034",2347167796,2016-03-24,"00:00:00",58
"12035",2347167796,2016-03-24,"01:00:00",60
"12036",2347167796,2016-03-24,"02:00:00",59
"12037",2347167796,2016-03-24,"03:00:00",57
"12038",2347167796,2016-03-24,"04:00:00",57
"12039",2347167796,2016-03-24,"05:00:00",57
"12040",2347167796,2016-03-24,"06:00:00",69
"12041",2347167796,2016-03-24,"07:00:00",250
"12042",2347167796,2016-03-24,"08:00:00",150
"12043",2347167796,2016-03-24,"09:00:00",82
"12044",2347167796,2016-03-24,"10:00:00",67
"12045",2347167796,2016-03-24,"11:00:00",78
"12046",2347167796,2016-03-24,"12:00:00",86
"12047",2347167796,2016-03-24,"13:00:00",82
"12048",2347167796,2016-03-24,"14:00:00",67
"12049",2347167796,2016-03-24,"15:00:00",70
"12050",2347167796,2016-03-24,"16:00:00",74
"12051",2347167796,2016-03-24,"17:00:00",77
"12052",2347167796,2016-03-24,"18:00:00",143
"12053",2347167796,2016-03-24,"19:00:00",195
"12054",2347167796,2016-03-24,"20:00:00",62
"12055",2347167796,2016-03-24,"21:00:00",77
"12056",2347167796,2016-03-24,"22:00:00",83
"12057",2347167796,2016-03-24,"23:00:00",57
"12058",2347167796,2016-03-25,"00:00:00",56
"12059",2347167796,2016-03-25,"01:00:00",56
"12060",2347167796,2016-03-25,"02:00:00",57
"12061",2347167796,2016-03-25,"03:00:00",58
"12062",2347167796,2016-03-25,"04:00:00",57
"12063",2347167796,2016-03-25,"05:00:00",66
"12064",2347167796,2016-03-25,"06:00:00",72
"12065",2347167796,2016-03-25,"07:00:00",74
"12066",2347167796,2016-03-25,"08:00:00",121
"12067",2347167796,2016-03-25,"09:00:00",69
"12068",2347167796,2016-03-25,"10:00:00",80
"12069",2347167796,2016-03-25,"11:00:00",78
"12070",2347167796,2016-03-25,"12:00:00",99
"12071",2347167796,2016-03-25,"13:00:00",142
"12072",2347167796,2016-03-25,"14:00:00",94
"12073",2347167796,2016-03-25,"15:00:00",88
"12074",2347167796,2016-03-25,"16:00:00",81
"12075",2347167796,2016-03-25,"17:00:00",73
"12076",2347167796,2016-03-25,"18:00:00",134
"12077",2347167796,2016-03-25,"19:00:00",70
"12078",2347167796,2016-03-25,"20:00:00",80
"12079",2347167796,2016-03-25,"21:00:00",82
"12080",2347167796,2016-03-25,"22:00:00",65
"12081",2347167796,2016-03-25,"23:00:00",56
"12082",2347167796,2016-03-26,"00:00:00",56
"12083",2347167796,2016-03-26,"01:00:00",56
"12084",2347167796,2016-03-26,"02:00:00",56
"12085",2347167796,2016-03-26,"03:00:00",56
"12086",2347167796,2016-03-26,"04:00:00",56
"12087",2347167796,2016-03-26,"05:00:00",56
"12088",2347167796,2016-03-26,"06:00:00",56
"12089",2347167796,2016-03-26,"07:00:00",82
"12090",2347167796,2016-03-26,"08:00:00",243
"12091",2347167796,2016-03-26,"09:00:00",203
"12092",2347167796,2016-03-26,"10:00:00",78
"12093",2347167796,2016-03-26,"11:00:00",109
"12094",2347167796,2016-03-26,"12:00:00",102
"12095",2347167796,2016-03-26,"13:00:00",111
"12096",2347167796,2016-03-26,"14:00:00",143
"12097",2347167796,2016-03-26,"15:00:00",107
"12098",2347167796,2016-03-26,"16:00:00",92
"12099",2347167796,2016-03-26,"17:00:00",111
"12100",2347167796,2016-03-26,"18:00:00",161
"12101",2347167796,2016-03-26,"19:00:00",127
"12102",2347167796,2016-03-26,"20:00:00",86
"12103",2347167796,2016-03-26,"21:00:00",80
"12104",2347167796,2016-03-26,"22:00:00",56
"12105",2347167796,2016-03-26,"23:00:00",56
"12106",2347167796,2016-03-27,"00:00:00",57
"12107",2347167796,2016-03-27,"01:00:00",57
"12108",2347167796,2016-03-27,"02:00:00",56
"12109",2347167796,2016-03-27,"03:00:00",56
"12110",2347167796,2016-03-27,"04:00:00",56
"12111",2347167796,2016-03-27,"05:00:00",56
"12112",2347167796,2016-03-27,"06:00:00",56
"12113",2347167796,2016-03-27,"07:00:00",56
"12114",2347167796,2016-03-27,"08:00:00",56
"12115",2347167796,2016-03-27,"09:00:00",87
"12116",2347167796,2016-03-27,"10:00:00",108
"12117",2347167796,2016-03-27,"11:00:00",180
"12118",2347167796,2016-03-27,"12:00:00",77
"12119",2347167796,2016-03-27,"13:00:00",127
"12120",2347167796,2016-03-27,"14:00:00",204
"12121",2347167796,2016-03-27,"15:00:00",198
"12122",2347167796,2016-03-27,"16:00:00",124
"12123",2347167796,2016-03-27,"17:00:00",83
"12124",2347167796,2016-03-27,"18:00:00",80
"12125",2347167796,2016-03-27,"19:00:00",115
"12126",2347167796,2016-03-27,"20:00:00",111
"12127",2347167796,2016-03-27,"21:00:00",73
"12128",2347167796,2016-03-27,"22:00:00",58
"12129",2347167796,2016-03-27,"23:00:00",60
"12130",2347167796,2016-03-28,"00:00:00",61
"12131",2347167796,2016-03-28,"01:00:00",57
"12132",2347167796,2016-03-28,"02:00:00",58
"12133",2347167796,2016-03-28,"03:00:00",57
"12134",2347167796,2016-03-28,"04:00:00",57
"12135",2347167796,2016-03-28,"05:00:00",57
"12136",2347167796,2016-03-28,"06:00:00",60
"12137",2347167796,2016-03-28,"07:00:00",82
"12138",2347167796,2016-03-28,"08:00:00",132
"12139",2347167796,2016-03-28,"09:00:00",80
"12140",2347167796,2016-03-28,"10:00:00",61
"12141",2347167796,2016-03-28,"11:00:00",86
"12142",2347167796,2016-03-28,"12:00:00",75
"12143",2347167796,2016-03-28,"13:00:00",94
"12144",2347167796,2016-03-28,"14:00:00",85
"12145",2347167796,2016-03-28,"15:00:00",71
"12146",2347167796,2016-03-28,"16:00:00",78
"12147",2347167796,2016-03-28,"17:00:00",62
"12148",2347167796,2016-03-28,"18:00:00",149
"12149",2347167796,2016-03-28,"19:00:00",136
"12150",2347167796,2016-03-28,"20:00:00",82
"12151",2347167796,2016-03-28,"21:00:00",83
"12152",2347167796,2016-03-28,"22:00:00",56
"12153",2347167796,2016-03-28,"23:00:00",57
"12154",2347167796,2016-03-29,"00:00:00",57
"12155",2347167796,2016-03-29,"01:00:00",57
"12156",2347167796,2016-03-29,"02:00:00",57
"12157",2347167796,2016-03-29,"03:00:00",57
"12158",2347167796,2016-03-29,"04:00:00",58
"12159",2347167796,2016-03-29,"05:00:00",57
"12160",2347167796,2016-03-29,"06:00:00",87
"12161",2347167796,2016-03-29,"07:00:00",199
"12162",2347167796,2016-03-29,"08:00:00",130
"12163",2347167796,2016-03-29,"09:00:00",72
"12164",2347167796,2016-03-29,"10:00:00",73
"12165",2347167796,2016-03-29,"11:00:00",78
"12166",2347167796,2016-03-29,"12:00:00",73
"12167",2347167796,2016-03-29,"13:00:00",177
"12168",2347167796,2016-03-29,"14:00:00",72
"12169",2347167796,2016-03-29,"15:00:00",85
"12170",2347167796,2016-03-29,"16:00:00",68
"12171",2347167796,2016-03-29,"17:00:00",78
"12172",2347167796,2016-03-29,"18:00:00",137
"12173",2347167796,2016-03-29,"19:00:00",66
"12174",2347167796,2016-03-29,"20:00:00",65
"12175",2347167796,2016-03-29,"21:00:00",120
"12176",2347167796,2016-03-29,"22:00:00",60
"12177",2347167796,2016-03-29,"23:00:00",57
"12178",2347167796,2016-03-30,"00:00:00",58
"12179",2347167796,2016-03-30,"01:00:00",57
"12180",2347167796,2016-03-30,"02:00:00",57
"12181",2347167796,2016-03-30,"03:00:00",57
"12182",2347167796,2016-03-30,"04:00:00",57
"12183",2347167796,2016-03-30,"05:00:00",60
"12184",2347167796,2016-03-30,"06:00:00",62
"12185",2347167796,2016-03-30,"07:00:00",76
"12186",2347167796,2016-03-30,"08:00:00",160
"12187",2347167796,2016-03-30,"09:00:00",99
"12188",2347167796,2016-03-30,"10:00:00",91
"12189",2347167796,2016-03-30,"11:00:00",119
"12190",2347167796,2016-03-30,"12:00:00",93
"12191",2347167796,2016-03-30,"13:00:00",74
"12192",2347167796,2016-03-30,"14:00:00",74
"12193",2347167796,2016-03-30,"15:00:00",90
"12194",2347167796,2016-03-30,"16:00:00",74
"12195",2347167796,2016-03-30,"17:00:00",81
"12196",2347167796,2016-03-30,"18:00:00",219
"12197",2347167796,2016-03-30,"19:00:00",112
"12198",2347167796,2016-03-30,"20:00:00",76
"12199",2347167796,2016-03-30,"21:00:00",146
"12200",2347167796,2016-03-30,"22:00:00",132
"12201",2347167796,2016-03-30,"23:00:00",63
"12202",2347167796,2016-03-31,"00:00:00",60
"12203",2347167796,2016-03-31,"01:00:00",57
"12204",2347167796,2016-03-31,"02:00:00",57
"12205",2347167796,2016-03-31,"03:00:00",56
"12206",2347167796,2016-03-31,"04:00:00",57
"12207",2347167796,2016-03-31,"05:00:00",58
"12208",2347167796,2016-03-31,"06:00:00",57
"12209",2347167796,2016-03-31,"07:00:00",94
"12210",2347167796,2016-03-31,"08:00:00",120
"12211",2347167796,2016-03-31,"09:00:00",66
"12212",2347167796,2016-03-31,"10:00:00",116
"12213",2347167796,2016-03-31,"11:00:00",64
"12214",2347167796,2016-03-31,"12:00:00",80
"12215",2347167796,2016-03-31,"13:00:00",89
"12216",2347167796,2016-03-31,"14:00:00",73
"12217",2347167796,2016-03-31,"15:00:00",63
"12218",2347167796,2016-03-31,"16:00:00",77
"12219",2347167796,2016-03-31,"17:00:00",95
"12220",2347167796,2016-03-31,"18:00:00",173
"12221",2347167796,2016-03-31,"19:00:00",101
"12222",2347167796,2016-03-31,"20:00:00",108
"12223",2347167796,2016-03-31,"21:00:00",94
"12224",2347167796,2016-03-31,"22:00:00",58
"12225",2347167796,2016-03-31,"23:00:00",57
"12226",2347167796,2016-04-01,"00:00:00",61
"12227",2347167796,2016-04-01,"01:00:00",57
"12228",2347167796,2016-04-01,"02:00:00",57
"12229",2347167796,2016-04-01,"03:00:00",57
"12230",2347167796,2016-04-01,"04:00:00",57
"12231",2347167796,2016-04-01,"05:00:00",57
"12232",2347167796,2016-04-01,"06:00:00",68
"12233",2347167796,2016-04-01,"07:00:00",181
"12234",2347167796,2016-04-01,"08:00:00",137
"12235",2347167796,2016-04-01,"09:00:00",66
"12236",2347167796,2016-04-01,"10:00:00",86
"12237",2347167796,2016-04-01,"11:00:00",77
"12238",2347167796,2016-04-01,"12:00:00",83
"12239",2347167796,2016-04-01,"13:00:00",126
"12240",2347167796,2016-04-01,"14:00:00",71
"12241",2347167796,2016-04-01,"15:00:00",79
"12242",2347167796,2016-04-01,"16:00:00",84
"12243",2347167796,2016-04-01,"17:00:00",71
"12244",2347167796,2016-04-01,"18:00:00",120
"12245",2347167796,2016-04-01,"19:00:00",71
"12246",2347167796,2016-04-01,"20:00:00",76
"12247",2347167796,2016-04-01,"21:00:00",56
"12248",2347167796,2016-04-01,"22:00:00",61
"12249",2347167796,2016-04-01,"23:00:00",79
"12250",2347167796,2016-04-02,"00:00:00",64
"12251",2347167796,2016-04-02,"01:00:00",57
"12252",2347167796,2016-04-02,"02:00:00",57
"12253",2347167796,2016-04-02,"03:00:00",57
"12254",2347167796,2016-04-02,"04:00:00",59
"12255",2347167796,2016-04-02,"05:00:00",57
"12256",2347167796,2016-04-02,"06:00:00",57
"12257",2347167796,2016-04-02,"07:00:00",59
"12258",2347167796,2016-04-02,"08:00:00",88
"12259",2347167796,2016-04-02,"09:00:00",136
"12260",2347167796,2016-04-02,"10:00:00",336
"12261",2347167796,2016-04-02,"11:00:00",121
"12262",2347167796,2016-04-02,"12:00:00",141
"12263",2347167796,2016-04-02,"13:00:00",91
"12264",2347167796,2016-04-02,"14:00:00",106
"12265",2347167796,2016-04-02,"15:00:00",116
"12266",2347167796,2016-04-02,"16:00:00",138
"12267",2347167796,2016-04-02,"17:00:00",144
"12268",2347167796,2016-04-02,"18:00:00",155
"12269",2347167796,2016-04-02,"19:00:00",80
"12270",2347167796,2016-04-02,"20:00:00",97
"12271",2347167796,2016-04-02,"21:00:00",108
"12272",2347167796,2016-04-02,"22:00:00",61
"12273",2347167796,2016-04-02,"23:00:00",59
"12274",2347167796,2016-04-03,"00:00:00",57
"12275",2347167796,2016-04-03,"01:00:00",57
"12276",2347167796,2016-04-03,"02:00:00",56
"12277",2347167796,2016-04-03,"03:00:00",57
"12278",2347167796,2016-04-03,"04:00:00",56
"12279",2347167796,2016-04-03,"05:00:00",57
"12280",2347167796,2016-04-03,"06:00:00",57
"12281",2347167796,2016-04-03,"07:00:00",59
"12282",2347167796,2016-04-03,"08:00:00",63
"12283",2347167796,2016-04-03,"09:00:00",108
"12284",2347167796,2016-04-03,"10:00:00",95
"12285",2347167796,2016-04-03,"11:00:00",132
"12286",2347167796,2016-04-03,"12:00:00",68
"12287",2347167796,2016-04-03,"13:00:00",105
"12288",2347167796,2016-04-03,"14:00:00",98
"12289",2347167796,2016-04-03,"15:00:00",103
"12290",2347167796,2016-04-03,"16:00:00",147
"12291",2347167796,2016-04-03,"17:00:00",70
"12292",2347167796,2016-04-03,"18:00:00",128
"12293",2347167796,2016-04-03,"19:00:00",137
"12294",2347167796,2016-04-03,"20:00:00",107
"12295",2347167796,2016-04-03,"21:00:00",97
"12296",2347167796,2016-04-03,"22:00:00",57
"12297",2347167796,2016-04-03,"23:00:00",60
"12298",2347167796,2016-04-04,"00:00:00",60
"12299",2347167796,2016-04-04,"01:00:00",59
"12300",2347167796,2016-04-04,"02:00:00",57
"12301",2347167796,2016-04-04,"03:00:00",57
"12302",2347167796,2016-04-04,"04:00:00",57
"12303",2347167796,2016-04-04,"05:00:00",61
"12304",2347167796,2016-04-04,"06:00:00",72
"12305",2347167796,2016-04-04,"07:00:00",75
"12306",2347167796,2016-04-04,"08:00:00",126
"12307",2347167796,2016-04-04,"09:00:00",64
"12308",2347167796,2016-04-04,"10:00:00",74
"12309",2347167796,2016-04-04,"11:00:00",67
"12310",2347167796,2016-04-04,"12:00:00",94
"12311",2347167796,2016-04-04,"13:00:00",145
"12312",2347167796,2016-04-04,"14:00:00",71
"12313",2347167796,2016-04-04,"15:00:00",63
"12314",2347167796,2016-04-04,"16:00:00",85
"12315",2347167796,2016-04-04,"17:00:00",102
"12316",2347167796,2016-04-04,"18:00:00",109
"12317",2347167796,2016-04-04,"19:00:00",100
"12318",2347167796,2016-04-04,"20:00:00",208
"12319",2347167796,2016-04-04,"21:00:00",184
"12320",2347167796,2016-04-04,"22:00:00",57
"12321",2347167796,2016-04-04,"23:00:00",58
"12322",2347167796,2016-04-05,"00:00:00",57
"12323",2347167796,2016-04-05,"01:00:00",57
"12324",2347167796,2016-04-05,"02:00:00",57
"12325",2347167796,2016-04-05,"03:00:00",57
"12326",2347167796,2016-04-05,"04:00:00",57
"12327",2347167796,2016-04-05,"05:00:00",57
"12328",2347167796,2016-04-05,"06:00:00",59
"12329",2347167796,2016-04-05,"07:00:00",102
"12330",2347167796,2016-04-05,"08:00:00",140
"12331",2347167796,2016-04-05,"09:00:00",74
"12332",2347167796,2016-04-05,"10:00:00",75
"12333",2347167796,2016-04-05,"11:00:00",90
"12334",2347167796,2016-04-05,"12:00:00",107
"12335",2347167796,2016-04-05,"13:00:00",80
"12336",2347167796,2016-04-05,"14:00:00",108
"12337",2347167796,2016-04-05,"15:00:00",71
"12338",2347167796,2016-04-05,"16:00:00",74
"12339",2347167796,2016-04-05,"17:00:00",83
"12340",2347167796,2016-04-05,"18:00:00",130
"12341",2347167796,2016-04-05,"19:00:00",109
"12342",2347167796,2016-04-05,"20:00:00",160
"12343",2347167796,2016-04-05,"21:00:00",160
"12344",2347167796,2016-04-05,"22:00:00",68
"12345",2347167796,2016-04-05,"23:00:00",59
"12346",2347167796,2016-04-06,"00:00:00",56
"12347",2347167796,2016-04-06,"01:00:00",56
"12348",2347167796,2016-04-06,"02:00:00",60
"12349",2347167796,2016-04-06,"03:00:00",57
"12350",2347167796,2016-04-06,"04:00:00",57
"12351",2347167796,2016-04-06,"05:00:00",57
"12352",2347167796,2016-04-06,"06:00:00",58
"12353",2347167796,2016-04-06,"07:00:00",211
"12354",2347167796,2016-04-06,"08:00:00",128
"12355",2347167796,2016-04-06,"09:00:00",73
"12356",2347167796,2016-04-06,"10:00:00",70
"12357",2347167796,2016-04-06,"11:00:00",68
"12358",2347167796,2016-04-06,"12:00:00",73
"12359",2347167796,2016-04-06,"13:00:00",94
"12360",2347167796,2016-04-06,"14:00:00",71
"12361",2347167796,2016-04-06,"15:00:00",71
"12362",2347167796,2016-04-06,"16:00:00",71
"12363",2347167796,2016-04-06,"17:00:00",76
"12364",2347167796,2016-04-06,"18:00:00",181
"12365",2347167796,2016-04-06,"19:00:00",197
"12366",2347167796,2016-04-06,"20:00:00",69
"12367",2347167796,2016-04-06,"21:00:00",79
"12368",2347167796,2016-04-06,"22:00:00",67
"12369",2347167796,2016-04-06,"23:00:00",56
"12370",2347167796,2016-04-07,"00:00:00",57
"12371",2347167796,2016-04-07,"01:00:00",57
"12372",2347167796,2016-04-07,"02:00:00",56
"12373",2347167796,2016-04-07,"03:00:00",56
"12374",2347167796,2016-04-07,"04:00:00",56
"12375",2347167796,2016-04-07,"05:00:00",56
"12376",2347167796,2016-04-07,"06:00:00",56
"12377",2347167796,2016-04-07,"07:00:00",95
"12378",2347167796,2016-04-07,"08:00:00",122
"12379",2347167796,2016-04-07,"09:00:00",84
"12380",2347167796,2016-04-07,"10:00:00",77
"12381",2347167796,2016-04-07,"11:00:00",87
"12382",2347167796,2016-04-07,"12:00:00",133
"12383",2347167796,2016-04-07,"13:00:00",168
"12384",2347167796,2016-04-07,"14:00:00",117
"12385",2347167796,2016-04-07,"15:00:00",100
"12386",2347167796,2016-04-07,"16:00:00",132
